id,text,Emotion,Offensive,Hate
5013,الغلطات لما بتحصل رغم إنك لفت نظرهم وحذرت إنك مبتحبش كده والحاجات دى بتضايقك وتقول معلش، أنا هستفاد بإيه وإنت بتقولى معلش؟ هيرجع الوضع زى الأول؟! <LF>مشكلتكم إنكم بتتمادوا لما تلاقوا اللى قصادكم ساكت وبيتكلم معاكم، متعرفوش إنه ناضج مش عيل فى تصرفاته وهمجى. ومعلش نفسك إنت متمعلشنيش,anger,no,
75,نفسياً :<LF><LF>أسوأ الفترات حزنًا هي التي يكون فيها حزنك بينك وبين روحك فقط ، لا أحد يعلم مافي داخلك لأنك لم تبُح .. فيظنّون أنك في نعيمٍ من أمرك ويُلقون عليك أشياءً لا تطيقها.,sadness,no,
2345,روابط مهمة للجميع ضعها بالمفضلة♥️ للرجوع إليها:<LF>.<LF>.<LF>🟥 منصة #مدرستي :<LF>https://t.co/C2BTswuGwY<LF><LF>🟥 رابط نظام فارس:<LF> https://t.co/irX1zG7rAT<LF><LF>🟥 رابط نظام نور:<LF> https://t.co/tEvR7IDE2h<LF><LF>🟥 رابط منصة بياناتي:<LF>https://t.co/l7iJrxMWwO<LF><LF>🟥 الكتب الدراسية ١٤٤٢هـ:<LF>https://t.co/geiXWivTEU,neutral,no,
2351,RT @alwaleedi8: اجواء النماص (شعف ال وليد ومرير) يوم الاثنين 20 / 12 /1441هـ الساعه 18:30 https://t.co/6IioiN3eoS,neutral,no,
4024,أليس ؟! مهمة حفظ و تحقيق الأمن في البلاد هي مسؤلية الشق العسكري في الحكومة الانتقالية <LF>أم انشغل جنرالات السيادي بإدارة الشركات العسكرية التي تستولي على ثروات السودان وتركوا البلاد تعيش حالة من الفوضى والانفلاتات الأمنية التي لم تسلم منها حتي شوارع الخرطوم<LF><LF>#تواطؤ_الأجهزة_الأمنية https://t.co/snaRfUEntT,anger,no,
430,@Majad2233555 هناك أخطاء لا تصلحها كلمة <LF> آسف<LF>هناك كذبة لا تغتفر ..<LF>هناك جرح لا تشفيه الأيام <LF>هناك لحظة بدلت أماكن في القلب <LF><LF>صحيح أن قلوبنا كبيرة ولكن لا تستهينوا بحجم أخطائكم .. فالبحر لا يحمل السفينة إن ثقبت,sadness,no,
4507,@ZAGHLL15944 @hamedd_marwa احم 😂❤ بجد والله كفاية فرحتكو وحلاوة اليوم يعني بالدنيا ❤ ربنا يخليكو لبعض ي رب ❤❤,joy,no,
5720,@o_omaya @5f_8n الله يسلمك ويحفظك من كل شر كلامك بمحله <LF>وفعلاً نتفلكس بالذات ماشيه على اجنده قذره من ناحية دعم الشذوذ والافكار البذيئة.,disgust,yes,not_hate
3123,@Mm55Vip قناه الخنزيره لبست قطريه... انما هي قناه بريطانيه..,disgust,yes,hate
7484,الخاص مفتوح للديوث وبس انا خال مسيحي,anticipation,yes,not_hate
5193,استهتار ! <LF>ناديك يصارع على الهبوط وتسوي كذا! https://t.co/Y0i083k0Jy,anger,no,
7973,ادعم الاحرار يدعموك <LF>@yahya_mohammadd<LF>@AbdullahAbuTa11<LF>@wOKUO5DV8evX7S1<LF>@falahgetran<LF>@Muhajer_56<LF>@UcbSQOX9b91DFhL<LF>@MhdySalh<LF>@amiralmas3<LF>@FzfNDVtKCS4UTzz<LF>@Moses_stick_<LF>@cdbaPvXjM0k07y9<LF>@ananalsed<LF>@735861dgi7674<LF>@abdlsalmalsaadi<LF>@XEpmBNPVyBzvFO9<LF>@wPsMsGozGxtdlev<LF>@bolgT9xlcOHRtCL,confidence,no,
5882,@iitsmrym قسمبالله ردي ادخل مخج ليش انتي كبرتي و مخج ليحين ياهل,disgust,no,
5993,الوضع الاقتصادي والسياسي السيء في لبنان ما خصها فيه لا امريكا ولا دول الخليج. ذكروني ايمتى اخر مرة دول الخليج اتدخلت جديا بمواضيعنا🤔مشاكلنا هم قرطة الحرامية الفاسدين يلي نهبوا كل شي بالبلد وما بقي الا هالارض، وطرف داخل بمحور للعضم وينفذ سياسته متهما الاخرين بالمحاور,anger,yes,not_hate
2748,RT @ahmd96__: - هو انا لو قررت أفشل و فشلت يبقي انا كدا فشلت ولا نجحت ..!! 😂 https://t.co/vqslucz1tU,joy,no,
5576,@walidfakih11 @AdibSabehAyoun الخروج من هذه المتاهه يحتاج لمعجزه,pessimism,no,
240,@Mina33329713 ياريت لو فيه من يعمل معي ولا مع مرتي هيك,anticipation,no,
783,RT @i8rta: مفروض مايلبس ثياب المرجله رجلٍ ضعيف <LF>عطني عقالك وأنت لك شالي ويزهاك الغطا.,disgust,yes,not_hate
1354,@haneenniiz اشتيكهم اي انا عايزه اتخرج,anticipation,no,
4128,مش عارفه أجبهالكو ازاى ياولاد والله بس مفيش راجل صايع وبتاع بنات وخاربها الا وبيلبس فواحده بنت حرام بتجيبه على حجرها وتدخله البيت من بابه واحنا كبنات بنكون عارفين كل حاجه ومتقسمين لفريقين يامستحرمين نتكلم يافرحانين فيك بس انت كراجل بتتكيف من التغفيله .,disgust,yes,not_hate
977,@koloudclinic1 @SDB_sa عميلنا العزيز <LF>أرجو إتاحة الرسائل الخاصة ليتم التواصل<LF>شكرا لتواصلك<LF>عبدالكريم,neutral,no,
809,@mesfer_ghamdi @Faisalbinyazaid @ad009945 @Ukg3N @nogta7_2 @alshadi1395 @Azizone33 @almthami1 @alhilal4you @FM_ALHashemi يسلمك ربي يا ابو طلال تستاهل ويستاهل الزعماء ولا منكم نخلااا💙,love,no,
2168,شي: الصين ستكثف الابتكار التكنولوجي لدفع النمو الاقتصادي #اقتصاد_مصر - https://t.co/SAsVFJr4yI,neutral,no,
5583,كذب انا خاينه واسمي مو موجود كذب https://t.co/RutMyr5Obu,sadness,no,
1599,@Aidaotaabi ومعنى الحديث ان الله عز وجل ان الله اعطى النبي صلى الله عليه وسلم خصال اثنتين لامته ومنع الثالثة وهي ( عدم لبسهم شيعاً ) بمعني الاختلاف بالاهواء<LF>فالاختلاف قائم،ولكن التاريخ يذكر ان الظلم لا يستمر .. وضياع العراق ولبنان والخ سيرجعون الى الوطن باختصار،بس هل راح نلحق نشوفهم او لا 2️⃣,anticipation,no,
2865,اتوقع الآن بعد ما صارو عيالنا يداومون بالبيت حلال ندعي ع الي كانو يختلطون ايام الحجر ، وحسبي الله وكفى 😒,anger,no,
7377,يامن لاتدركةالابصاروهويدرك الابصار<LF>وهواللطيف الخبيرسبحانك لااله الا<LF>انت<LF>ربي<LF>اسالك<LF>بعزتـك و<LF>جـلالك انت<LF>القوي الرحمن<LF>الرحيــم ان تنشر<LF>علينارحماتك اللهم<LF>انك عفو كريــم تحب<LF>العفو فاعف عناوعافنا و<LF>ارحمناوارزقناسبحانك انت<LF>الغني الكريم بارك لنافي ديننا<LF>ودنياناوانفسناواهلناوذرياتناومالنا,confidence,no,
4031,ماتوصلش اللي قدامك لمرحله أنه يتقفل منك وبعدين تقول ده باعني متبقاش انت صاحب الغلط وتعترض علي رد الفعل في حاجات مينفعش معاها غير ان الواحد ينسحب ويمشي من غير عتاب زي التقليل منك،إنكار تصرفاتك الكويسه،عدم الثقه،عدم الصراحه،متجبش آخر اللي قدامك وترجع تقول مستحملنيش واتخلى عني.,sadness,no,
5509,@wesal_rsd حمار ولا يصدقه الا حمير<LF><LF>الله ﷻ أجل وأكرم من ذلك,anger,yes,not_hate
1620,RT @tqqs: 📍 فيديو<LF>امطار شمال #ابها <LF>السبت ٢٥-١٢-١٤٤١هـ <LF>📸  رصد | علي القرني<LF>.<LF>. https://t.co/NxKjiUOyNC,neutral,no,
6507,ترجع لنا بالسلامه يالغالي❤️❤️❤️<LF> #صباح_الاحمد_الصباح https://t.co/geSl7jII3r,love,no,
1482,@ahjh_althani سطل درج دلخ غبي حمار تنكة كلهن ينطبقن عليك 😂😂😂😂😂😂😂😂😂<LF><LF>ما كذبت #الدراسة_الشهيرة,disgust,yes,not_hate
2146,"تبلور العسل (تحبب، تجمد، تسكر، تجرش) عبارة عن تغير طبيعي في العسل السائل نتيجة عوامل عديدة, حيث يكون العسل سائلاً لزجاً عند نضجهِ، ثم يأخذ بالتبلور تدريجياً إلى أن يتجمد وهنا تدور الكثير من التساؤلات حول هذاالتبلور أو التجرش أو التسكر https://t.co/SSVRPvPuDh",neutral,no,
1801,الجوع يجعل منك طباخ ماهر..,neutral,no,
2095,روابط مهمة للجميع بعد تطبيق التعليم عن بعد:<LF><LF>منصة مدرستي:<LF><LF>https://t.co/R10Gj6ReM7<LF><LF>نظام نور: <LF> https://t.co/rUeleqYYRA<LF><LF>الكتب المدرسية:<LF>https://t.co/U4Y6PtPTSB<LF>.<LF><LF>.<LF>السعودية,neutral,no,
8509,#الفرس_يحللون_الزنا_بالمحارم<LF>ركعتا صلاة الجمعة المباركة في مسجد وحسينية أئمة الهدى- عليهم السلام- <LF>https://t.co/eN0KLm5r2O https://t.co/8B4Fel1kE8,neutral,yes,hate
1357,#الهلال_العدالة <LF>صدارة الدوري <LF>صدارة الهدافين <LF>صدارة آسيــــــــــا <LF><LF>الف شكر ي أسود #الهلال 💙<LF>اللهم لك الحمد والشكر 🤲 <LF><LF>@Alhilal_FC https://t.co/O2JDX77yaj,joy,no,
5821,قال رسول الله ﷺ :<LF><LF>ليسَ الغِنَى <LF><LF>عن كَثْرَةِ العَرَضِ<LF><LF>ولَكِنَّ الغِنَى غِنَى النَّفْسِ<LF><LF>♻ شاركنا الاجر بالنشر<LF><LF>#الحديث_الصحيح<LF>#انشر_الخير_يأتيك_الخير https://t.co/D0cI2ZuNae,optimism,no,
3207,خو*لات وعر*صات نظام قطر المجرم<LF><LF>السلطات القطرية خطفت ناشطة يمنية ووضعتها في طائرة نحو المجهول وربما الموت<LF><LF>طبعا قناة الجزيرة والمعارضة السعودية الممولة من قطر لن يكتبوا عن الموضوع<LF><LF>https://t.co/o9hSN1s9DO https://t.co/9LM1Ysk8IY,anger,yes,not_hate
3885,@EngFaris1 ذولي بالمستوى ذا ايش راح يعملوا في اسيا لا منهجيه ولا اداء ولا مستوى ، الله يصبرنا وبس,pessimism,no,
5544,عرف موضوع زي كدة ولا لسه ولو عرفه وانتشر بين الناس اللي يعرفها هيكون منظره ساعتها إية قدامهم؟، حقيقي بقيت أقرف جدًا م الناس اللي فاردة صدرها للتصدي للتنمر على الأطفال والمحجبات وإلخ ومع ذلك بتشيّر memes كدة! إية القرف اللي بقينا فيه ده بجد! كل واحد فينا محتاج يراجع نفسه مرة ....,disgust,yes,not_hate
8341,الزيود واخونجيتهم ينفخون بقيبلة مراد السنيه كي تحررهم من اخوتهم روافض الهضبه الحوثيين<LF>ليعيدوا بعدها زيودهم ويحكمون مارب ويسيطرون على ثرواثها<LF>ديمه وخلفنا بتبها<LF>الزيود والروافص الحوثيين وجهان لعمله واحده<LF>القبقبه ل قبيلة مراد<LF>والفائده لزيود الهضبه https://t.co/F8tBpaPbqv,disgust,yes,hate
3836,RT @souad_Alqaise0: الامارات (السُنيه)(الغنيه) تخلت عن فلسطين<LF>وايران (الشيعيه)(المحاصره) تمسكت بفلسطين. <LF><LF>اقولها واكررها <LF>الفرس اوفياء وال…,disgust,yes,hate
6157,@NidalSabeh ولك هم تعتبر نفسك رجال يانضال تعال عاتبني اذا كان عندك ذرة رجولة ياعميل,anger,yes,not_hate
4647,@dravex_ شكلي بدف لك فالخاص وتشوفين 😞,sadness,no,
3887,@alekhbariyatv @TurkiAldakhil قرار موفق يبين لك مدي خوف الوزارة علي سلامة الطلاب والطالبات,confidence,no,
5694,وش يحدك على البكاء يابنت وش يحدك !!!,anger,no,
4391,@aya_sedeek ربنا يخليكي لينا ونقدر نفرحك زي ما بتفرحي كل واحدة فينا يا رب⁦❤️⁩⁦❤️⁩,love,no,
7663,@AN1STASIA تكفين من اول مرسله لك<LF>.<LF>😭😭😭😭💓💓💓💓💓💓💓💓💓💓💓💓,anticipation,no,
2328,#تخصيص_المنشورات_لاحياء_ذكرهم<LF><LF>▪️ وأي حزينً يصفُ حزونكَ سيديّ وانتَ منذُ مئاتِ السنين تبكي على الحُسين دمًا 💔<LF>                يامهدينا تقبل منا تعازينا <LF>🏴,sadness,no,
29,@mahmad19701 @lawyerhumaidi @MShaharyan @kw_Khalid @manayer_alhmadi @AM_ALENEZI @Inglese_teacher @h_aldihani @M_m7lkm @sm_alomani @bmbaloos @la_kefayat @abdulllah_majed @q8attache @nuha_binsalama @alcaptain112 @Trbawy_q8 @khalil_Abul @nasserq82 @khalidalswailh @kts_org_kw لماذا هذا التراخي و غض البصر عن تلاعب المدارس الخاصة بما يخص الرسوم الدراسية ؟ التعليم بكل الاحوال سيكون عن بعد و الجهد كله على عاتق الاهل هل يعقل ندفع الالاف ولا نشوف ذات جودة التعليم السابقة ؟,anger,no,
